filename,candidates,cand_raw,cand_roi,roi_margin_px,kernel_eff,median_ksize_eff,cand_passes_used,cand_raw_pass0,cand_raw_merged,eps_eff,match_tol_eff,min_area_eff,max_area_eff,inliers,ransac_err_px,app_sum,scale_factor,present,predicted,correct,match_accuracy,precision,loc_err_mean,loc_err_median,idf_present,idf_predicted,idf_correct,idf_match_accuracy,idf_loc_err_mean,idf_loc_err_median
P13_4470_pos.jpg,6,6,6,0,11,3,3,2,6,6.0,10.0,8,250,4,2.7050255286783442,4.21642304235134,1.0,5,4,0,0.0,0.0,59.51356423859899,64.17568163141485,5,4,0,0.0,57.24038383820155,40.22802743181053
P13_4480_neg.jpg,0,0,0,0,11,3,3,0,0,6.0,10.0,8,250,0,,,1.0,0,0,0,nan,nan,,,0,0,0,nan,,
P13_4490_pos.jpg,13,13,13,0,11,3,3,5,13,6.0,10.0,8,250,4,1.0524288072467738,4.368791046063415,1.0,4,4,4,1.0,1.0,1.8717277947875057,1.9321642252704123,4,4,4,1.0,1.8717277947875057,1.9321642252704123
P13_4500_pos.jpg,8,8,8,0,11,3,3,4,8,6.0,10.0,8,250,5,0.6795328015969199,5.721203553794635,1.0,5,5,5,1.0,1.0,1.9149718168226506,1.848859796868474,5,5,5,1.0,1.9149718168226506,1.848859796868474
P13_4520_pos.jpg,10,10,10,0,11,3,3,6,10,6.0,10.0,8,250,5,1.0327046996652078,4.879795092691017,1.0,5,5,5,1.0,1.0,1.1701028888744718,1.3739560044051147,5,5,5,1.0,1.1701028888744718,1.3739560044051147
P13_4530_pos.jpg,13,13,13,0,11,3,3,8,13,6.0,10.0,8,250,5,1.0859169198570469,6.924552206876645,1.0,5,5,5,1.0,1.0,1.666784777460764,1.8027756377319946,5,5,5,1.0,1.666784777460764,1.8027756377319946
P13_4570_pos.jpg,12,12,12,0,11,3,1,12,12,6.0,10.0,8,250,5,1.9159194798540526,4.476542259255093,1.0,5,5,5,1.0,1.0,0.8106889583760436,0.9765380867935188,5,5,5,1.0,0.8106889583760436,0.9765380867935188
P13_4600_pos.jpg,8,8,8,0,11,3,3,4,8,6.0,10.0,8,250,5,0.8546466749643582,6.7460018420281,1.0,5,5,5,1.0,1.0,1.7629891770289619,1.7262676501631977,5,5,5,1.0,1.7629891770289619,1.7262676501631977
P13_460_pos.jpg,13,13,13,0,11,3,3,10,13,6.0,10.0,8,250,5,1.1984431991952915,5.679085223638957,1.0,5,5,5,1.0,1.0,1.2941449169343817,1.136363636363626,5,5,5,1.0,1.2941449169343817,1.136363636363626
P13_4650_pos.jpg,15,15,15,0,11,3,3,7,15,6.0,10.0,8,250,5,1.0703726209820215,6.880774400631064,1.0,5,5,5,1.0,1.0,1.7165584673310135,1.9006464025180416,5,5,5,1.0,1.7165584673310135,1.9006464025180416
P13_4690_pos.jpg,13,13,13,0,11,3,1,13,13,6.0,10.0,8,250,5,2.062264471895089,4.676153457326072,1.0,5,5,5,1.0,1.0,2.0623867374025044,2.1368471406442113,5,5,5,1.0,2.0623867374025044,2.1368471406442113
